"order_id","customer_id","provider","payment_method","currency","amount","amount_bucket","country","device","transaction_type","result_status","reason_code","invoice_date","payment_date","chargeback_flag","retries","days_since_invoice","days_since_last_event","prev_success_cnt","prev_total_cnt","customer_prior_success_rate","label_recovered_30d"
"O007235","C02081","Worldpay","visa","GBP","63.67","mid","US","web","auth","success",NULL,"2024-10-17","2024-10-21",False,0,1,396,"1","1","1",1
"O002183","C02081","Chase","visa","GBP","6.12","low","DE","ios","auth","failed","insufficient_funds","2025-01-12","2025-01-28",False,3,2,308,"2","2","1",1
"O009218","C02081","Safecharge/Nuvei","mastercard","GBP","14.45","low","FR","ios","auth","success",NULL,"2025-07-25","2025-07-27",False,1,0,116,"2","3","0.6666666666666666",1
"O008576","C02082","Credorax","apple_pay","GBP","34.42","mid","US","web","auth","failed","incorrect_cvv","2024-03-10","2024-03-21",False,2,1,617,"0","0",NULL,1
"O007438","C02082","Worldpay","paypal","GBP","36.98","mid","DE","web","refund","failed","limit_exceeded","2025-04-11","2025-04-24",False,1,2,219,"0","1","0",1
"O001132","C02082","Adyen","mastercard","EUR","38.46","mid","GB","android","auth","failed","stolen_card","2025-06-18",NULL,False,1,2,151,"0","2","0",0
"O007483","C02083","Chase","mastercard","GBP","33.89","mid","DE","ios","capture","failed","insufficient_funds","2024-07-10",NULL,False,1,0,496,"0","0",NULL,0
"O007968","C02083","Chase","visa","EUR","13.54","low","US","web","refund","success",NULL,"2024-11-07","2024-11-11",False,1,0,376,"0","1","0",1
"O011071","C02083","Adyen","visa","EUR","4.80","low","NL","web","auth","failed","stolen_card","2025-01-19","2025-01-30",False,1,2,301,"1","2","0.5",1
"O003546","C02084","Worldpay","visa","GBP","58.93","mid","GB","ios","auth","failed","incorrect_cvv","2024-09-17","2024-10-05",False,2,0,427,"0","0",NULL,1
"O000352","C02084","Adyen","visa","GBP","37.91","mid","US","web","auth","failed","processor_declined","2025-09-10","2025-09-22",False,2,2,67,"0","1","0",1
"O006801","C02085","Safecharge/Nuvei","visa","GBP","32.49","mid","GB","web","auth","failed","stolen_card","2024-05-04","2024-05-28",False,3,2,561,"0","0",NULL,1
"O007500","C02085","Worldpay","mastercard","GBP","31.44","mid","ES","ios","auth","success",NULL,"2024-06-09","2024-06-13",False,1,0,527,"0","1","0",1
"O009795","C02085","Amex","mastercard","GBP","21.67","low","GB","ios","auth","failed","processor_declined","2024-06-13",NULL,False,0,2,521,"1","2","0.5",0
"O010063","C02085","Worldpay","mastercard","GBP","33.73","mid","GB","web","auth","failed","stolen_card","2024-08-15","2024-08-26",False,2,1,459,"1","3","0.3333333333333333",1
"O000979","C02086","Adyen","visa","USD","17.42","low","IE","web","auth","failed","do_not_honor","2024-04-30","2024-05-02",False,2,0,568,"0","0",NULL,1
"O011853","C02086","Amex","visa","USD","15.64","low","NL","android","auth","success",NULL,"2024-05-14","2024-05-19",False,0,0,553,"0","1","0",1
"O007685","C02086","Adyen","amex","GBP","53.71","mid","US","ios","auth","failed","expired_card","2024-07-12","2024-08-11",False,0,2,492,"1","2","0.5",1
"O002213","C02086","Credorax","visa","EUR","98.14","mid","FR","web","auth","failed","expired_card","2025-09-07",NULL,False,2,0,72,"1","3","0.3333333333333333",0
"O002713","C02087","Adyen","mastercard","GBP","84.94","mid","IE","web","auth","success",NULL,"2024-12-25","2024-12-29",True,0,0,328,"0","0",NULL,1
"O003890","C02088","Credorax","paypal","GBP","9.12","low","GB","web","capture","failed","insufficient_funds","2024-02-08",NULL,False,1,1,648,"0","0",NULL,0
"O010859","C02088","Chase","visa","EUR","19.27","low","FR","web","auth","success",NULL,"2024-05-26","2024-05-29",False,0,2,539,"0","1","0",1
"O009129","C02088","Worldpay","visa","GBP","55.20","mid","FR","web","auth","success",NULL,"2024-08-25","2024-08-28",False,1,1,449,"1","2","0.5",1
"O008958","C02088","Adyen","visa","GBP","5.49","low","CY","web","auth","success",NULL,"2025-03-16","2025-03-21",False,1,1,246,"2","3","0.6666666666666666",1
"O005364","C02089","Adyen","visa","GBP","28.21","mid","IT","web","capture","failed","stolen_card","2024-09-08",NULL,False,0,0,436,"0","0",NULL,0
"O011219","C02089","Adyen","paypal","GBP","8.54","low","GB","web","auth","failed","insufficient_funds","2025-01-30","2025-02-21",False,2,0,292,"0","1","0",1
"O002750","C02089","Worldpay","paypal","USD","29.19","mid","NL","web","auth","success",NULL,"2025-02-12","2025-02-16",False,2,1,278,"0","2","0",1
"O008581","C02089","Worldpay","apple_pay","GBP","54.04","mid","ES","web","capture","failed","do_not_honor","2025-02-26","2025-03-04",False,2,1,264,"1","3","0.3333333333333333",1
"O009458","C02089","Amex","visa","GBP","7.36","low","NL","ios","auth","success",NULL,"2025-04-01","2025-04-02",False,1,2,229,"1","4","0.25",1
"O008321","C02090","Adyen","apple_pay","GBP","64.78","mid","ES","android","auth","failed","stolen_card","2024-02-06","2024-02-29",False,2,1,650,"0","0",NULL,1
"O004231","C02090","Amex","paypal","GBP","30.62","mid","GB","web","auth","success",NULL,"2024-06-09","2024-06-14",False,1,0,527,"0","1","0",1
"O005604","C02090","Adyen","paypal","EUR","30.21","mid","NL","web","auth","failed","incorrect_cvv","2024-09-26","2024-09-30",False,1,1,417,"1","2","0.5",1
"O010211","C02090","Worldpay","visa","USD","31.43","mid","GB","web","capture","failed","do_not_honor","2024-10-26","2024-11-05",False,3,1,387,"1","3","0.3333333333333333",1
"O004441","C02090","Adyen","amex","GBP","12.60","low","DE","web","auth","success",NULL,"2024-12-22","2024-12-25",False,1,2,329,"1","4","0.25",1
"O010408","C02090","Adyen","mastercard","USD","3.98","low","GB","web","auth","failed","expired_card","2025-02-17","2025-02-19",False,2,1,273,"2","5","0.4",1
"O004984","C02090","Chase","paypal","GBP","19.14","low","US","ios","auth","success",NULL,"2025-05-10","2025-05-12",False,0,2,190,"2","6","0.3333333333333333",1
"O007048","C02090","Amex","visa","GBP","62.44","mid","DE","web","auth","failed","limit_exceeded","2025-08-29","2025-09-20",False,0,0,81,"3","7","0.42857142857142855",1
"O004780","C02091","Amex","paypal","GBP","134.46","high","IT","web","auth","failed","insufficient_funds","2024-07-12","2024-07-17",False,0,0,494,"0","0",NULL,1
"O008452","C02091","Adyen","visa","USD","35.71","mid","US","web","auth","failed","insufficient_funds","2024-09-07","2024-09-16",False,3,0,437,"0","1","0",1
"O005618","C02091","Adyen","visa","GBP","4.84","low","CY","web","capture","failed","limit_exceeded","2024-12-09",NULL,False,0,2,342,"0","2","0",0
"O005572","C02092","Worldpay","mastercard","USD","17.28","low","ES","web","capture","success",NULL,"2025-03-13","2025-03-16",False,0,1,249,"0","0",NULL,1
"O003598","C02093","Worldpay","mastercard","EUR","4.72","low","IE","ios","auth","success",NULL,"2024-10-19","2024-10-23",False,1,2,393,"0","0",NULL,1
"O008832","C02093","Credorax","visa","GBP","28.88","mid","FR","web","auth","success",NULL,"2024-11-28","2024-11-29",False,1,1,354,"1","1","1",1
"O007605","C02093","Adyen","mastercard","GBP","26.69","mid","GB","ios","auth","failed","incorrect_cvv","2025-02-11",NULL,False,0,0,280,"2","2","1",0
"O004608","C02094","Adyen","visa","GBP","13.72","low","GB","web","capture","failed","incorrect_cvv","2024-03-10",NULL,False,1,1,617,"0","0",NULL,0
"O004846","C02094","Adyen","visa","EUR","9.95","low","CY","android","auth","success",NULL,"2024-04-27","2024-05-02",False,2,2,568,"0","1","0",1
"O004148","C02094","Amex","amex","USD","33.71","mid","US","android","auth","failed","incorrect_cvv","2024-12-27","2025-01-02",False,1,2,324,"1","2","0.5",1
"O002666","C02094","Adyen","visa","EUR","25.72","mid","DE","ios","auth","failed","do_not_honor","2025-01-07","2025-01-08",False,1,1,314,"1","3","0.3333333333333333",1
"O008971","C02094","Amex","mastercard","GBP","39.07","mid","GB","android","auth","success",NULL,"2025-03-30","2025-04-05",False,0,0,233,"1","4","0.25",1
"O000689","C02094","Chase","mastercard","EUR","47.54","mid","IE","android","auth","failed","stolen_card","2025-08-03",NULL,False,1,1,106,"2","5","0.4",0
"O006765","C02095","Worldpay","mastercard","GBP","20.16","low","FR","web","auth","failed","insufficient_funds","2024-01-15","2024-02-09",False,1,0,674,"0","0",NULL,1
"O010578","C02095","Worldpay","visa","EUR","21.64","low","FR","android","capture","failed","expired_card","2024-07-04","2024-07-11",False,2,0,502,"0","1","0",1
"O010728","C02095","Worldpay","visa","GBP","54.14","mid","IE","android","auth","failed","processor_declined","2025-05-06",NULL,False,2,0,196,"0","2","0",0
"O001220","C02095","Chase","mastercard","GBP","26.93","mid","GB","web","auth","success",NULL,"2025-05-12","2025-05-12",False,0,0,191,"0","3","0",1
"O001206","C02096","Chase","visa","GBP","30.22","mid","NL","web","capture","success",NULL,"2024-09-20","2024-09-23",False,0,0,424,"0","0",NULL,1
"O005474","C02096","Worldpay","visa","EUR","51.36","mid","FR","ios","capture","failed","processor_declined","2025-05-15","2025-05-19",False,1,2,185,"1","1","1",1
"O010363","C02096","Adyen","visa","USD","23.60","low","FR","web","auth","success",NULL,"2025-05-31","2025-06-03",False,1,1,170,"1","2","0.5",1
"O004760","C02096","Chase","visa","GBP","34.61","mid","US","ios","capture","success",NULL,"2025-07-05","2025-07-10",False,1,2,135,"2","3","0.6666666666666666",1
"O011173","C02097","Chase","mastercard","EUR","40.38","mid","DE","web","capture","success",NULL,"2024-02-16","2024-02-20",False,1,2,639,"0","0",NULL,1
"O001721","C02097","Chase","visa","EUR","55.46","mid","DE","web","auth","success",NULL,"2024-05-09","2024-05-14",False,0,0,558,"1","1","1",1
"O000143","C02097","Adyen","visa","GBP","36.02","mid","GB","web","capture","success",NULL,"2024-12-28","2025-01-01",False,0,2,323,"2","2","1",1
"O003850","C02097","Safecharge/Nuvei","mastercard","USD","37.19","mid","IT","ios","capture","failed","expired_card","2025-02-25",NULL,False,3,1,265,"3","3","1",0
"O001349","C02097","Credorax","mastercard","USD","30.81","mid","FR","ios","auth","success",NULL,"2025-03-08","2025-03-12",False,1,2,253,"3","4","0.75",1
"O003269","C02098","Worldpay","visa","GBP","8.10","low","GB","web","capture","failed","limit_exceeded","2024-03-29","2024-03-31",False,2,0,599,"0","0",NULL,1
"O008673","C02098","Worldpay","mastercard","GBP","33.96","mid","FR","web","auth","failed","incorrect_cvv","2024-04-12","2024-05-08",False,0,1,584,"0","1","0",1
"O006706","C02098","Adyen","visa","EUR","63.49","mid","IT","web","capture","failed","processor_declined","2024-06-21","2024-07-16",False,1,1,514,"0","2","0",1
"O005684","C02098","Credorax","visa","GBP","29.85","mid","IT","ios","auth","failed","do_not_honor","2024-10-25",NULL,False,1,1,388,"0","3","0",0
"O004579","C02099","Adyen","visa","USD","7.35","low","NL","web","auth","success",NULL,"2024-05-14","2024-05-17",False,0,1,552,"0","0",NULL,1
"O001646","C02099","Credorax","paypal","GBP","32.62","mid","FR","web","auth","failed","stolen_card","2024-06-21","2024-07-17",False,0,2,513,"1","1","1",1
"O010537","C02099","Credorax","visa","USD","7.42","low","GB","android","auth","failed","expired_card","2024-08-25","2024-08-27",False,1,0,450,"1","2","0.5",1
"O011982","C02099","Adyen","visa","GBP","16.71","low","DE","web","auth","success",NULL,"2024-10-15","2024-10-17",False,0,1,398,"1","3","0.3333333333333333",1
"O009786","C02099","Credorax","amex","EUR","25.49","mid","FR","ios","auth","failed","incorrect_cvv","2025-06-30","2025-07-11",False,5,1,140,"2","4","0.5",1
"O009887","C02100","Adyen","mastercard","EUR","68.99","mid","GB","web","auth","success",NULL,"2024-02-19","2024-02-22",False,0,0,638,"0","0",NULL,1
"O001301","C02100","Chase","mastercard","USD","16.58","low","NL","ios","auth","success",NULL,"2024-04-04","2024-04-06",False,3,1,592,"1","1","1",1
"O002981","C02100","Credorax","mastercard","GBP","17.52","low","DE","web","auth","success",NULL,"2024-04-08","2024-04-11",False,1,2,587,"2","2","1",1
"O006593","C02100","Worldpay","visa","GBP","15.31","low","FR","web","auth","success",NULL,"2024-08-25","2024-08-31",False,1,2,448,"3","3","1",1
"O010062","C02100","Adyen","mastercard","GBP","59.64","mid","GB","web","auth","success",NULL,"2025-03-01","2025-03-05",False,0,1,261,"4","4","1",1
"O001593","C02100","Worldpay","visa","GBP","9.87","low","GB","ios","auth","success",NULL,"2025-06-21","2025-06-25",False,1,2,148,"5","5","1",1
"O002347","C02101","Credorax","visa","USD","7.55","low","GB","android","auth","failed","insufficient_funds","2024-01-13",NULL,False,1,1,674,"0","0",NULL,0
"O003452","C02101","Chase","amex","GBP","80.36","mid","IE","web","auth","success",NULL,"2024-05-12","2024-05-13",False,0,0,555,"0","1","0",1
"O001217","C02101","Worldpay","mastercard","GBP","15.85","low","DE","android","auth","success",NULL,"2025-01-06","2025-01-08",False,0,2,314,"1","2","0.5",1
"O007732","C02101","Chase","visa","GBP","23.63","low","GB","web","auth","success",NULL,"2025-02-06","2025-02-07",False,0,0,285,"2","3","0.6666666666666666",1
"O011555","C02101","Safecharge/Nuvei","visa","GBP","26.33","mid","GB","ios","auth","failed","processor_declined","2025-07-31",NULL,False,1,1,109,"3","4","0.75",0
"O006969","C02101","Credorax","visa","USD","17.77","low","DE","ios","capture","success",NULL,"2025-08-20","2025-08-20",False,0,1,90,"3","5","0.6",1
"O009376","C02102","Adyen","visa","GBP","6.98","low","IT","web","capture","success",NULL,"2024-02-01","2024-02-02",False,1,1,655,"0","0",NULL,1
"O010596","C02102","Credorax","visa","GBP","17.60","low","GB","web","auth","success",NULL,"2024-09-24","2024-09-26",False,1,1,419,"1","1","1",1
"O006146","C02103","Worldpay","visa","EUR","23.45","low","CY","android","auth","failed","do_not_honor","2024-02-26",NULL,False,1,0,631,"0","0",NULL,0
"O011334","C02103","Credorax","visa","EUR","20.47","low","IT","web","capture","success",NULL,"2024-03-06","2024-03-09",False,0,2,620,"0","1","0",1
"O007713","C02104","Chase","mastercard","USD","63.82","mid","FR","web","auth","success",NULL,"2025-08-14","2025-08-14",False,0,2,94,"0","0",NULL,1
"O004980","C02105","Credorax","mastercard","GBP","25.00","mid","IT","web","auth","failed","incorrect_cvv","2024-06-21",NULL,False,0,1,514,"0","0",NULL,0
"O004975","C02105","Worldpay","amex","GBP","19.06","low","GB","web","auth","success",NULL,"2025-01-10","2025-01-15",False,1,0,312,"0","1","0",1
"O003726","C02105","Credorax","paypal","EUR","43.23","mid","ES","web","capture","failed","do_not_honor","2025-03-04",NULL,False,0,0,259,"1","2","0.5",0
"O008887","C02105","Worldpay","mastercard","EUR","12.86","low","IT","web","auth","failed","expired_card","2025-05-25",NULL,False,1,0,177,"1","3","0.3333333333333333",0
"O000314","C02105","Adyen","amex","GBP","22.10","low","GB","web","capture","failed","processor_declined","2025-06-13","2025-06-25",False,2,1,157,"1","4","0.25",1
"O004303","C02106","Worldpay","apple_pay","GBP","55.41","mid","FR","web","auth","failed","stolen_card","2024-02-15","2024-03-05",False,3,1,641,"0","0",NULL,1
"O011597","C02106","Safecharge/Nuvei","amex","GBP","19.36","low","GB","ios","auth","success",NULL,"2024-09-18","2024-09-22",False,0,1,425,"0","1","0",1
"O001170","C02107","Amex","paypal","GBP","136.26","high","GB","android","auth","success",NULL,"2024-04-24","2024-04-26",False,2,2,571,"0","0",NULL,1
"O005899","C02108","Adyen","mastercard","GBP","30.44","mid","GB","web","auth","failed","expired_card","2024-05-29",NULL,False,1,0,538,"0","0",NULL,0
"O010607","C02108","Amex","paypal","USD","16.71","low","NL","web","auth","success",NULL,"2024-11-13","2024-11-14",False,1,2,368,"0","1","0",1
"O000208","C02109","Worldpay","visa","GBP","50.49","mid","ES","web","auth","failed","stolen_card","2025-08-08",NULL,False,1,2,100,"0","0",NULL,0
"O006394","C02110","Adyen","mastercard","EUR","61.60","mid","ES","ios","auth","failed","insufficient_funds","2024-05-03",NULL,False,1,0,564,"0","0",NULL,0
"O002018","C02111","Safecharge/Nuvei","visa","GBP","15.16","low","GB","web","capture","failed","expired_card","2024-07-15","2024-07-19",False,2,0,491,"0","0",NULL,1
"O004665","C02111","Amex","mastercard","EUR","9.57","low","FR","ios","auth","failed","insufficient_funds","2024-08-28","2024-09-11",False,1,1,446,"0","1","0",1
"O004569","C02111","Credorax","paypal","USD","54.89","mid","IT","ios","capture","failed","expired_card","2025-01-13",NULL,False,0,1,308,"0","2","0",0
"O011175","C02111","Worldpay","visa","GBP","37.22","mid","IT","ios","auth","failed","expired_card","2025-05-17","2025-05-19",False,4,1,184,"0","3","0",1
"O003013","C02111","Chase","visa","EUR","26.53","mid","GB","web","auth","failed","expired_card","2025-07-20","2025-08-01",False,2,1,120,"0","4","0",1
"O007866","C02112","Chase","mastercard","GBP","27.00","mid","NL","android","auth","success",NULL,"2025-03-16","2025-03-20",False,0,1,246,"0","0",NULL,1
"O007925","C02112","Credorax","mastercard","GBP","45.76","mid","IT","web","auth","failed","incorrect_cvv","2025-03-29",NULL,False,1,2,232,"1","1","1",0
"O007664","C02113","Amex","visa","GBP","24.03","low","US","web","auth","failed","expired_card","2024-02-04",NULL,False,2,2,651,"0","0",NULL,0
"O000883","C02113","Safecharge/Nuvei","mastercard","GBP","29.55","mid","GB","web","auth","success",NULL,"2024-03-03","2024-03-03",False,1,2,623,"0","1","0",1
"O006902","C02113","Chase","visa","GBP","13.40","low","ES","android","refund","failed","limit_exceeded","2025-02-25",NULL,False,2,2,264,"1","2","0.5",0
"O005177","C02113","Amex","mastercard","GBP","10.26","low","ES","web","auth","failed","insufficient_funds","2025-06-13","2025-06-28",False,1,1,157,"1","3","0.3333333333333333",1
"O005499","C02113","Worldpay","amex","GBP","19.78","low","GB","web","auth","success",NULL,"2025-08-16","2025-08-20",False,0,1,94,"1","4","0.25",1
"O007069","C02114","Safecharge/Nuvei","mastercard","EUR","4.73","low","GB","web","auth","success",NULL,"2024-03-10","2024-03-14",False,0,0,618,"0","0",NULL,1
